id,text,label,source
14025,Well obviously you don't go to KKK meetings so you don't know the wonderful things KKK members do for mankind.,1,Sarcasm Corpus V2
14026,"What the heck did you have for breakfast today, huh? A bowl of nails and terpentine to wash it down? Talk about a foul mood. You've been to half a dozen threads just this morning launching personal attacks at everybody you come across, and most of them have something to do with 'I'm glad there aren't more people in the world like you,' or 'I hope you're the only ones the terrorists kill so we can get back to making this nation great,' blah blah blah. They invented things like Midol for moods like yours.
Just because someone doesn't agree with you doesn't make them stupid, or misguided, or immoral, or dishonest, or any of the other snipes you've been firing off. Lol, and you're telling me to not throw any hissy fits.",1,Sarcasm Corpus V2
14027,Why would I worry about a book of myths and fairy tales?,1,Sarcasm Corpus V2
14028,"I see.
So those who feel that they should be able to fire black people just for being black? They are having a view ""forced"" upon them as well?
How about if somebody wanted to fire somebody for being Christian? Should we allow that as well?
Or just the issues that you don't agree with should have the freedom to fire?",1,Sarcasm Corpus V2
14029,"You're back.
Nice attempt at deflection, but care to comment on the
""you're as touchy, judgmental and bitchy as a gay"" statement?",1,Sarcasm Corpus V2
14030,"My article say's this. it needs to be noted the alleged evidence for extensive history assumes uniformitarian geology. Because of this fact, this response adds up to: Your theory doesn't work under my theory, so your theory is wrong. Of course you don't want to consider that fact, do you?",1,Sarcasm Corpus V2
14031,"Apparently Archie thinks this is golf, where the lowest score wins. Who wants to clue him in?",1,Sarcasm Corpus V2
14032,I truly mourn for you cookie. I pity the emptiness and shallowness of your soul. emoticonXCry,1,Sarcasm Corpus V2
14033,"Nice try twisting my words, Simone. My post above was an example to show precedence, but you already knew that.
And for the record, I don't see ALL women as a disease, just the dumb ones. :p",1,Sarcasm Corpus V2
14034,"Well, you certainly defended this video, Archangel. How interesting to now hear that you were defending material you hadn't even viewed. 
But I'm not going to do your homework for you. It's on this thread; jyoshu posted it. So search his posts on these pages.
",1,Sarcasm Corpus V2
14035,"Do your own homework, Orion.
And get Jesus before you get stiff on us.",1,Sarcasm Corpus V2
14036,"Don't you ever get tired of acting like a little kid?
Heaven forbid anyone who actually know what you think but you can bet it is another juvenile...",1,Sarcasm Corpus V2
14037,"Ah, back in the day. I get misty eyed when I think of back then. Trading horses for wives... no antibiotics... poor nutrition... having 10 kids so 2 live to adulthood. Ah, the memories :D
Fallacy. Just because it's an old idea does not make it a good idea.",1,Sarcasm Corpus V2
14038,My house evolved over millions of years. it built itself . Prove me wrong. emoticonXRolleyes,1,Sarcasm Corpus V2
14039,"Which assumes we(unbelievers) will have traditional Christian Ceremonies, for one I don't ever plan on getting married and I plan to live forever so I see no need to have a funeral.",1,Sarcasm Corpus V2
14040,"To three dimensional beings bound by time, it probably does not have meaning, at least not direct meaning. However, the concept can be imagined by humans and for God who exists in eternity it would make perfect sense.
I am certain now that you will attempt to argue the same tired points and before you do, please don't as I won't be responding to you. I am enjoying the debate with fresh thinkers.
EF",1,Sarcasm Corpus V2
14041,"Wrong again. 
Do you wait and try to think up really dumb things before you post, or is it more of an effortless, blurting process?
Look here, genius",1,Sarcasm Corpus V2
14042,Half of the country is stupid enough to think that four (or eight) more years of Dumbya would be good.,1,Sarcasm Corpus V2
14043,"If you think stating the inherently obvious is somehow a ""laughable standard"" ...
emoticonXDonno
",1,Sarcasm Corpus V2
14044,"Unless its something he doesn't like, in which case the devil did it...",1,Sarcasm Corpus V2
14045,"Um no... It's the truth... Um, I guess it was sarcasm, but I don't think that would be something that you would understand.",1,Sarcasm Corpus V2
14046,"Nice. Now you're telling us that women are basically brainwashed XXXXXX.
Keep digging, this is good stuff.",1,Sarcasm Corpus V2
14047,"So the huge amount of men and material that the US contributed to the war was just not necessary. Thats your argument?
Well that makes perfect sense.
What's a BBS?",1,Sarcasm Corpus V2
14048,"Unless of course, you can deny them their personhood. 
Right Antonia?",1,Sarcasm Corpus V2
14049,"Tell us Brady, does the information that While Males ratified the 13th and 14th put a twist in your knickers? emoticonXSmilie",1,Sarcasm Corpus V2
14050,"I guess banning drugs are also a tyranny then. Why dont you fight against the laws in US that restricts drug-use?
",1,Sarcasm Corpus V2
14051,"Some Hispanics are totally white. Some Hispanics are very black. Many Hispanics are brown. As a matter of fact, there are a number of Hispanics now who are very Asian.
Those damned Hispanics just don't seem to want to play by the rules!
In fact, there are some Hispanics who look very Scandinavian. Just to show you!",1,Sarcasm Corpus V2
14052,"Not really the ball park is too wide. The place you live would be older than the earth. Take egypt. If Moses wrote Genesis the country he lived in was documented as older than his creation. It can't be 6-days.
Angry Black Man Xqs me I mean Angry African American (AAA).",1,Sarcasm Corpus V2
14053,"You mean you're for real? You're not setting out deliberately to make creationists look as if they don't know what they're talking about? Because that's all you're achieving.
Still no source for the trillions, I see.",1,Sarcasm Corpus V2
14054,"No, but I can't lose. Either he shows up at IIDB and gets smacked around beyond belief (we have some really well-educated people here, but IIDB is a whole different level), or we get to repeatedly ask him why he won't present his ideas to qualified reviewers.
P.S.: He claims not to be a creationist, only a non-""Darwinist.""",1,Sarcasm Corpus V2
14055,You would think that you would learn by now that Matthew can't think but in the two extremes. It is as if there is a mental block.,1,Sarcasm Corpus V2
14056,"It is supported, I have shown that it is true. Your only argument is to claim that organisations that perpetrate genocide don't agree that it is genocide. Wow what an argument you have.
",1,Sarcasm Corpus V2
14057,"More bible blather. Facts please!!!!!!!! This is where you can't comprehend. Just because you interpret a bunch of ancient writings in a certain way doesn't make it so. Perhaps you better make another phone call to god for some explanation.
",1,Sarcasm Corpus V2
14058,"lol. Thanks for agreeing with me. I stated as you quoted that it did not work. Where again where you trying to attack me? By calling me illiterate you yourself call yourself illiterate as your statements agree with what I said. 
If you need me, I'll be in the audience. You're arguing with yourself. 
Pray tell, where did I say he accomplished anything? Or are you lying? 
[/quote]
Sure child. They have real religious freedom there[/quote]
Only you would consider Taosim and Buddhism not to be religions. Oh wait, I fogot, you consider all non-extremist christians not be athiests. 
",1,Sarcasm Corpus V2
14059,"Only some? what's this then:
hxxp://en.wikipedia.org/wiki/Image:Pakicetus_(1).jpg
Replace the xx with tt in case you're wondering why I put the link up like that, it's the stupid post count thingy.",1,Sarcasm Corpus V2
14060,"Oh you can can you? I of course forgot that your statements are by default right and mine are by default wrong or else I wouldn't have made such a silly assertion :p
",1,Sarcasm Corpus V2
14061,"Oh, I think you take delight in spelling it out in excruciating detail. Otherwise, you'd reply on point.
",1,Sarcasm Corpus V2
14062,"Nope, that wasn't one of mine.
But Easyrider does seem to be contradicting himself now.
Either that or he can't see how someone who does not believe in Jesus can be a nice person. Obviously, he just hasn't met the right people.
Smiley",1,Sarcasm Corpus V2
14063,"Exactly my point! After four pages he finally gets it! Give him a hand! There's a brain in that head after all! But my point is, that unless you do disagree with the stats, your argument is irrelevant. 
[QUOTE]What I have been saying for the last three pages is that your question is idiotic, as you're comparing things which are completely different in function. They are not analogous.
",1,Sarcasm Corpus V2
14064,"ganso the super-scientist thinks that blah blah .. ganso the super mathematician using his super computer finds out that blah blah ..
does archie and symbiote agree with your calculations ? 
Actually, I think that there is a passage in the Bible where it says that God forbids climate change, it is sinful 
you are truly a ganso :)",1,Sarcasm Corpus V2
